1	1	1
1	0	3.822
1	0.2	3.724
1	0.5	3.724
1	0.5	4.116
1	-0.97	5.292
1	-0.3	4.312
1	0.66	4.9
1	0.57	6.076
1	0.9	5.782
1	-0.35	5.39
1	0.9	6.272
1	0.79	7.056
1	1.04	6.468
1	1.14	6.468
1	-0.23	6.958
1	1.01	7.742
1	-0.6	8.036
1	1.26	7.35
1	-0.4	8.134
1	1.2	9.212
1	1.4	8.918
1	1.53	8.624
1	1.53	9.898
1	1.7	10.192
1	1.8	10.192
1	1.9	10.29
1	1.71	11.662
1	1.79	11.76
1	1.96	11.858
1	0.23	13.524
1	1.97	13.132
1	0.4	13.328
1	2.02	14.504
1	2.1	14.7
1	2.23	14.406
1	2.3	14.7
1	2.4	15.68
1	2.4	16.562
1	2.5	16.17
1	2.6	15.778
1	2.49	16.66
1	2.48	17.738
1	2.6	17.542
1	2.74	17.15
1	2.88	17.738
1	2.92	18.62
1	2.98	19.012
1	3.07	19.11
1	3.2	18.816
1	3.1	19.992
1	2.9	20.776
1	3.1	20.188
1	3.1	21.07
1	3.1	22.442
1	3.26	21.756
1	3.33	22.148
1	3.4	23.52
1	3.4	24.01
1	3.57	24.304
1	3.64	24.5
1	3.58	24.99
1	3.61	25.774
1	3.5	27.048
1	3.6	26.656
1	3.6	26.656
1	3.7	26.852
1	3.57	27.93
1	3.6	28.91
1	3.7	29.106
1	3.8	29.106
1	3.9	29.302
1	3.9	29.596
1	3.92	30.674
1	3.89	31.85
1	4.02	31.654
1	3.99	31.85
1	4	33.418
1	4.1	33.516
1	4.2	33.222
1	4.31	34.496
1	4.22	35.77
1	4.42	35.77
1	4.52	35.77
1	4.5	36.26
1	4.52	37.338
1	4.6	37.534
1	4.62	37.338
1	4.7	38.416
1	4.8	39.592
1	4.8	39.298
1	4.9	39.004
1	5	39.2
1	5.05	40.18
1	5.03	41.16
1	5.1	41.65
1	5.2	41.356
1	5.3	41.552
1	5.4	41.846
1	5.25	43.316
1	5.36	43.218
1	5.37	43.12
1	5.46	44.296
1	5.4	45.57
1	5.53	45.276
1	5.6	45.472
1	5.8	46.55
1	5.8	47.628
1	5.9	47.824
1	6	47.628
1	6.1	48.804
1	6.04	49.686
1	6.15	49.588
1	6.22	49.98
1	6.29	50.862
1	6.22	52.136
1	6.34	51.94
1	6.46	51.842
1	6.56	51.842
1	6.58	52.528
1	6.49	53.606
1	6.39	54.488
1	6.52	54.194
1	6.6	54.39
1	6.55	54.978
1	6.6	56.154
1	6.7	56.448
1	6.8	56.84
1	7	56.938
1	6.91	58.016
1	7.1	59.094
1	7.2	59.78
1	7.3	59.878
1	7.28	60.662
1	7.3	61.838
1	7.4	62.328
1	7.4	62.328
1	7.47	63.21
1	7.42	64.582
1	7.47	64.778
1	7.52	64.974
1	7.6	65.072
1	7.7	65.366
1	7.64	66.346
1	7.7	67.62
1	7.7	67.816
1	7.8	67.718
1	7.8	67.718
1	7.9	68.404
1	8	69.188
1	7.97	70.462
1	8.07	70.462
1	8.14	70.854
1	8.24	70.854
1	8.3	71.638
1	8.3	73.01
1	8.23	74.088
1	8.34	73.99
1	8.38	74.578
1	8.41	75.264
1	8.3	77.028
1	8.4	77.126
1	8.5	77.126
1	8.6	77.616
1	8.7	78.89
1	8.8	79.674
1	8.8	80.752
1	8.9	80.948
1	9	81.046
1	9	80.948
1	8.97	81.732
1	9	82.81
1	8.94	83.79
1	9.04	83.79
1	9.09	84.084
1	9.18	84.182
1	9.13	84.476
1	9.1	85.75
1	9.2	86.632
1	9.28	87.906
1	9.27	88.004
1	9.23	88.298
1	9.3	89.082
1	9.4	90.65
1	9.43	91.14
1	9.63	91.14
1	9.79	91.728
1	9.77	93.1
1	9.73	94.08
1	9.7	95.354
1	9.8	95.452
1	9.88	95.648
1	9.84	96.04
1	9.76	96.824
1	9.8	98
1	9.8	98.882
1	9.9	99.078
1	10	99.176
1	10	99.274
1	10.11	99.568
1	10.26	100.352
1	10.3	101.332
1	10.4	102.41
1	10.33	103.194
1	10.45	102.998
1	10.4	103.488
1	10.5	104.174
1	10.4	105.84
1	10.46	106.526
1	10.54	106.82
1	10.63	107.016
1	10.77	107.8
1	10.64	109.074
1	10.7	110.152
1	10.7	111.328
1	10.8	111.23
1	10.9	111.622
1	10.9	112.308
1	10.93	113.68
1	11.09	114.562
1	11.13	115.248
1	11.14	115.15
1	11.21	115.444
1	11.3	115.738
1	11.3	115.934
1	11.4	116.522
1	11.2	117.698
1	11.3	118.58
1	11.2	119.56
1	11.2	119.56
1	11.3	119.756
1	11.3	120.834
1	11.4	121.618
1	11.5	123.284
1	11.7	123.774
1	11.8	124.264
1	11.8	124.656
1	11.89	125.244
1	11.8	126.518
1	11.9	127.89
1	11.87	128.576
1	11.96	128.674
1	11.92	128.968
1	11.91	130.242
1	12	131.32
1	11.93	132.104
1	12	132.79
1	12.1	133.084
1	12.1	133.182
1	12.2	133.672
1	12.2	133.672
1	12.2	134.456
1	12.3	135.436
1	12.3	136.612
1	12.4	137.102
1	12.4	137.494
1	12.5	137.592
1	12.5	138.278
1	12.7	139.16
1	12.6	140.042
1	12.7	141.414
1	12.7	142.786
1	12.7	143.178
1	12.68	143.374
1	12.73	144.06
1	12.79	145.04
1	12.9	146.51
1	12.9	146.902
1	13.1	147.49
1	13.2	147.882
1	13.2	148.274
1	13.27	148.666
1	13.22	149.45
1	13.2	150.43
1	13.29	151.214
1	13.21	152.39
1	13.21	152.488
1	13.18	152.782
1	13.28	152.88
1	13.34	153.37
1	13.3	154.448
1	13.35	155.428
1	13.4	156.31
1	13.51	157.29
1	13.57	158.074
1	13.69	158.27
1	13.7	158.368
1	13.68	159.838
1	13.76	161.21
1	13.8	162.19
1	13.8	162.386
1	13.9	162.974
1	13.96	164.052
1	14	164.64
1	14	166.306
1	14.1	166.796
1	14.11	167.776
1	14.13	167.874
1	14.3	168.364
1	14.3	168.462
1	14.3	169.442
1	14.4	170.226
1	14.4	171.5
1	14.47	172.284
1	14.47	172.284
1	14.54	172.676
1	14.61	173.068
1	14.7	173.852
1	14.7	174.244
1	14.67	175.518
1	14.6	176.694
1	14.6	177.968
1	14.7	177.968
1	14.7	178.262
1	14.73	179.536
1	14.81	180.908
1	15	181.986
1	15.1	182.378
1	15.2	183.162
1	15.2	183.456
1	15.3	184.044
1	15.2	183.652
1	15.2	183.554
1	15.2	183.554
1	15.2	183.554
1	15.2	183.554
1	15.2	183.456
1	15.2	183.554
1	15.2	183.456
1	15.2	183.456
1	15.2	183.456
1	15.2	183.456
1	15.2	183.358
1	15.2	183.456
1	15.2	183.358
1	15.2	183.358
1	15.3	183.358
1	15.2	183.358
1	15.2	183.358
1	15.3	183.554
1	15.3	183.652
1	15.3	184.142
1	15.3	184.044
1	15.3	184.044
1	15.3	183.946
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	183.946
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	184.044
1	15.3	183.946
1	15.3	184.044
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	184.044
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.848
1	15.3	183.946
1	15.3	183.946
1	15.3	183.848
1	15.3	183.848
1	15.3	183.946
1	15.3	183.946
1	15.3	183.946
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.848
1	15.3	183.75
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.75
1	15.3	183.848
1	15.3	183.848
1	15.3	183.848
1	15.3	183.75
1	15.3	183.848
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.848
1	15.3	183.75
1	15.3	183.75
1	15.3	183.848
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.652
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.652
1	15.3	183.75
1	15.3	183.652
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.75
1	15.3	183.652
1	15.3	183.652
1	15.3	183.75
1	15.3	183.652
1	15.3	183.75
1	15.3	183.652
1	15.3	183.75
1	15.3	183.75
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.75
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.652
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.652
1	15.3	183.554
1	15.3	183.554
1	15.3	183.652
1	15.3	183.554
1	15.3	183.652
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.652
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.652
1	15.3	183.554
1	15.3	183.456
1	15.3	183.456
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.554
1	15.3	183.456
1	15.3	183.554
